12/11/2018,MSFT,109.8,108.59,110.95,107.44,42381947
12/12/2018,MSFT,110.89,109.08,111.27,109.04,36183020
12/13/2018,MSFT,109.58,109.45,110.87,108.63,31333362
12/14/2018,MSFT,108.25,106.03,109.26,105.5,47043136
12/17/2018,MSFT,105.41,102.89,105.8,101.71,56957314
12/18/2018,MSFT,103.75,103.97,104.51,102.52,49319196
12/19/2018,MSFT,103.65,103.69,106.88,101.35,68198186
12/20/2018,MSFT,103.05,101.51,104.31,98.78,70334184
12/21/2018,MSFT,101.63,98.23,103,97.46,111242070
12/24/2018,MSFT,97.68,94.13,97.97,93.98,43935192
12/26/2018,MSFT,95.14,100.56,100.69,93.96,51634793
12/27/2018,MSFT,99.3,101.18,101.19,96.4,49498509
12/28/2018,MSFT,102.09,100.39,102.41,99.52,38169312
12/31/2018,MSFT,101.29,101.57,102.4,100.44,33173765
